Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Singapore,SGP,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06381E+11,1.13496E+11,1.21032E+11,1.34905E+11,1.49877E+11,1.60669E+11,1.72673E+11,1.87039E+11,1.82933E+11,1.93404E+11,2.10887E+11,2.08632E+11,2.16799E+11,2.26633E+11,2.48887E+11,2.67203E+11,2.91265E+11,3.17543E+11,3.23476E+11,3.23867E+11,3.70911E+11,3.94138E+11,4.11675E+11,4.31497E+11,4.48328E+11,4.61296E+11,4.74961E+11,4.92533E+11,5.07996E+11
Solomon Islands,SLB,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587250773.1,622510359.1,701509708.4,729404950.3,796465127.6,861963170.5,875799229.5,863190578.9,878588745.7,874348670.4,749601122.2,689793713.7,670479472.3,714060650.3,749037989.7,789644786.5,844498646.1,906315957.6,970721218.8,924725083.6,987690030.3,1118021979,1168952288,1204229508,1231325764,1262629023,1306273137,1352441259,1398228467
Sierra Leone,SLE,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392787874,5519624123,4470182976,4531627849,4443379638,4087920229,4159615049,3915151061,3985037067,3906161802,4166028118,3901674672,4932392422,5391752095,5747496926,6006427161,6260133495,6764584139,7129755684,7357055947,7750398446,8239839598,9490793019,11456883709,11978947820,9511431824,10087394108,10512192699,10904082570
El Salvador,SLV,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23778566152,24133903236,25827631732,27330602266,28612348577,29967131716,30212167102,31159300289,31986322315,32677392142,33045358220,33335271391,33862256117,34391262807,34697615379,35637042132,37184721587,37876572762,38682292713,37876388063,38840628470,40322498611,41457370267,42384206923,43109515041,44142000583,45248842942,46293158411,47467908371
San Marino,SMR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732368993,1862521068,2030073164,2074953190,2190145256,2197625260,2282897309,2387617369,2444465402,2538713456,2719729560,2764609585,2410057382,2297857318,2080937193,1923857103,1865513070,1848723452,1859815793,1900731740,1929242716,
Somalia,SOM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56039408547,57399014470,61523034502,63018328172,55363746228,59659538464,62638168612,67095367952,70057906261,76395706901,80628352088,88451522048,94147385168,99471960676,96754631759,97461953053,99446547145,98768777027,1.01626E+11,1.0001E+11,1.01787E+11,1.05187E+11,1.07343E+11,1.1196E+11
Sub-Saharan Africa (excluding high income),SSA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34617E+12,1.3527E+12,1.35057E+12,1.34095E+12,1.35458E+12,1.39978E+12,1.47301E+12,1.52647E+12,1.56477E+12,1.59987E+12,1.65568E+12,1.73004E+12,1.8416E+12,1.92305E+12,2.05148E+12,2.18019E+12,2.31548E+12,2.47018E+12,2.60691E+12,2.69891E+12,2.85699E+12,2.98913E+12,3.11064E+12,3.27571E+12,3.43785E+12,3.54413E+12,3.59869E+12,3.70133E+12,3.80134E+12
South Sudan,SSD,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34431181839,36167078723,38153886955,36383425753,19617170974,22192852780,22941746347,20465917016,18176991037,,
Sub-Saharan Africa,SSF,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34716E+12,1.35372E+12,1.35166E+12,1.34211E+12,1.35573E+12,1.40092E+12,1.47421E+12,1.52781E+12,1.56622E+12,1.60135E+12,1.65718E+12,1.7315E+12,1.84309E+12,1.92445E+12,2.05283E+12,2.18166E+12,2.31709E+12,2.47196E+12,2.60866E+12,2.70063E+12,2.85882E+12,2.9911E+12,3.11263E+12,3.27782E+12,3.44006E+12,3.54645E+12,3.60111E+12,3.70386E+12,3.80396E+12
Small states,SST,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72893E+11,3.87561E+11,4.0502E+11,4.24793E+11,4.61294E+11,4.87305E+11,5.38507E+11,5.85002E+11,6.24021E+11,6.31912E+11,6.78687E+11,7.25454E+11,7.50856E+11,7.72609E+11,7.9193E+11,8.1176E+11,8.24541E+11,8.39261E+11,8.55961E+11
Sao Tome and Principe,STP,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285733747.1,292525288.2,311754358.2,323701493.1,346664134,378264811.1,390572053.6,422544953,432797082.3,461673240.1,481978560.4,497122210.3,521057622.6,555186548.3,576274748.3,600319107.5,623558576.5,640130853.8
Suriname,SUR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220636839,4334593996,4351932374,4060352970,4198404952,4198404952,4240389023,4482091138,4585179290,4520986779,4615927441,4809796396,4944470737,5255972349,5702730013,5959352903,6304995349,6626483631,6901439135,7109679544,7476911397,7914263444,8127184835,8365591025,8386965373,8100877945,7650372453,7779440632,7934815701
Slovak Republic,SVK,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61711899717,62885244765,66787607794,70690338548,75466988796,80045980799,83257276427,83086541197,84092032398,86880917907,90810361318,95731116836,1.00765E+11,1.07568E+11,1.16661E+11,1.2926E+11,1.36537E+11,1.29133E+11,1.35643E+11,1.39467E+11,1.41778E+11,1.43892E+11,1.47849E+11,1.54022E+11,1.58836E+11,1.639E+11,1.70635E+11
Slovenia,SVN,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37762418788,34401523100,32521927400,33446661781,35228528463,36675420748,37965031527,39906707660,41217895026,43391872631,45194993242,46527958796,48312913334,49686006435,51848239847,53923728706,56973654376,60928563588,62939285575,58031735404,58750026638,59131529881,57552965172,56901433963,58580347846,59930563843,61769285717,64783958874,67690957990
Sweden,SWE,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65118E+11,2.6208E+11,2.59044E+11,2.53693E+11,2.64063E+11,2.74679E+11,2.78851E+11,2.86972E+11,2.99143E+11,3.12564E+11,3.27397E+11,3.32549E+11,3.3945E+11,3.4746E+11,3.62439E+11,3.72647E+11,3.9016E+11,4.03457E+11,4.0121E+11,3.80363E+11,4.03154E+11,4.13956E+11,4.1272E+11,4.17831E+11,4.28703E+11,4.47808E+11,4.59827E+11,4.69505E+11,4.8058E+11
Eswatini,SWZ,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632608505,4714159849,4866248399,5017399629,5137851892,5385786722,5592711537,5766242489,5916397716,6090983229,6198195118,6263571505,6537922143,6791607486,7037729516,7459907184,7906917269,8257618746,8325468619,8455766270,8776557323,8973786732,9397162865,10000558810,10193670603,10233540991,10563314026,10761170638,10828325086
Sint Maarten (Dutch part),SXM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125583692,1161602370,1215036079,1231931723,1248029719,1267753389,1274207089,1279718115,,
Seychelles,SYC,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988148343.6,1015425448,1088144804,1155573327,1146343797,1136879097,1192785415,1335461110,1447685229,1474785992,1497119249,1463117234,1480862377,1393682121,1353955858,1475889892,1614713983,1782990369,1744711479,1725428129,1828176727,1972370137,1997238348,2117433686,2212819526,2322074959,2426638753,2531770162,2623606367
Syrian Arab Republic,SYR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662387625.6,645629218.7,654444129,698315997.7,739804842.4,772354048.7,805375782.3,847916419.6
Chad,TCD,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6614722472,7179298108,7753745579,6535644784,7198155752,7287164498,7448536790,7869631798,8416695541,8359222117,8285687626,9251644247,10037220772,11514866991,15387244430,18054243761,18171282566,18765755998,19338616642,20154260616,22885183257,22904148163,24938626547,26360128600,28178973531,28958876130,27147345790,26335994156,27031614679
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56065E+12,3.83523E+12,4.22927E+12,4.67019E+12,5.14992E+12,5.64256E+12,6.1382E+12,6.55034E+12,6.60682E+12,6.99339E+12,7.50758E+12,7.9946E+12,8.60681E+12,9.33981E+12,1.01566E+13,1.11153E+13,1.22752E+13,1.37204E+13,1.48479E+13,1.5948E+13,1.74784E+13,1.89212E+13,2.0329E+13,2.17717E+13,2.32191E+13,2.47128E+13,2.62698E+13,2.79568E+13,2.97126E+13
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76893E+12,5.44742E+12,4.89621E+12,4.62689E+12,4.18421E+12,4.1383E+12,4.1468E+12,4.26658E+12,4.22197E+12,4.33364E+12,4.66121E+12,4.80242E+12,5.04328E+12,5.36374E+12,5.78929E+12,6.17463E+12,6.67328E+12,7.19303E+12,7.52301E+12,7.14322E+12,7.47761E+12,7.89358E+12,8.15561E+12,8.4366E+12,8.61486E+12,8.68354E+12,8.84156E+12,9.18241E+12,9.46416E+12
Togo,TGO,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900866599,4866562126,4672839529,3967435735,4561853396,4919768764,5354489943,6124325180,5983473260,6131968193,6083925473,5984951792,5929761498,6223545463,6355426456,6430446352,6691034567,6844289628,7122321977,7516749828,7975215880,8485486067,9040734444,9593335150,10161317055,10744868126,11273339040,11774935821,12350039048
Thailand,THA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76301E+11,4.08505E+11,4.41527E+11,4.77957E+11,5.16179E+11,5.58094E+11,5.89639E+11,5.73403E+11,5.29631E+11,5.53847E+11,5.78525E+11,5.98451E+11,6.35249E+11,6.80919E+11,7.23744E+11,7.54053E+11,7.91514E+11,8.34533E+11,8.48935E+11,8.43071E+11,9.06416E+11,9.14029E+11,9.80231E+11,1.00657E+12,1.01648E+12,1.04834E+12,1.08352E+12,1.12713E+12,1.17367E+12
Tajikistan,TJK,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19345840678,17972286165,12760322987,10667630037,8395425051,7353022024,6125067461,6228009886,6558895809,6801545486,7367728203,8073618172,8948628163,9926579753,10956003175,11683952205,12507490778,13478089485,14544277734,15110460451,16095765337,17286955073,18581086820,19956102343,21294352214,22573778195,24125265798,25963006157,27858305681
Turkmenistan,TKM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30638649933,29227659458,24853451862,25226253683,20862146993,19360063870,20657186631,18302267308,19601728350,22836013430,24084929649,25131141834,25195774085,26019380745,27320455794,30881413529,34270126251,38060162142,43655005977,46317961392,50579213834,58014358232,64453951973,71028255140,78344165398,83436536078,88609601287,94369225412,1.0022E+11
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23584E+12,4.39907E+12,4.5295E+12,4.71038E+12,4.93474E+12,4.98515E+12,5.17249E+12,5.44905E+12,5.58247E+12,5.58556E+12,5.7904E+12,5.82319E+12,5.83327E+12,5.94383E+12,6.30521E+12,6.57955E+12,6.93711E+12,7.32253E+12,7.61076E+12,7.45415E+12,7.90726E+12,8.27201E+12,8.51106E+12,8.75645E+12,8.86847E+12,8.92068E+12,8.92741E+12,9.09342E+12,9.24131E+12
Timor-Leste,TLS,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887065353,3152752785,2936261967,2901544429,4760891389,6469104409,9165251859,9647839584,10605215802,9964487794,9847697775,10976037966,11527377780,10249427336,7594090559,9160417387,9225155354,8380685881,8616516825
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82608E+12,1.79366E+12,1.87814E+12,1.93059E+12,1.95815E+12,2.0118E+12,2.13106E+12,2.20424E+12,2.35349E+12,2.4582E+12,2.57407E+12,2.63443E+12,2.72376E+12,2.79394E+12,3.0143E+12,3.14985E+12,3.32621E+12,3.52937E+12,3.65817E+12,3.75266E+12,3.94989E+12,3.92546E+12,4.02358E+12,4.09438E+12,4.18677E+12,4.23293E+12,4.54716E+12,4.68402E+12,
Tonga,TON,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340095398.9,361912314.1,362824280.7,376386824.1,395027482.4,409690402.2,409732255.7,409193116,420318310.2,436633825.3,451347685.3,467604275,483591088.4,493788001.4,492052731.5,499837834.3,495778040.8,475125039.6,489851634.6,501072238.4,519038972,533494964.6,538244790.7,521448304.1,532255879.5,552012402.7,570667517,586075539.9,587833766.5
South Asia (IDA & IBRD),TSA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2305E+12,2.27409E+12,2.40538E+12,2.5096E+12,2.66083E+12,2.84526E+12,3.03992E+12,3.15304E+12,3.32785E+12,3.58477E+12,3.73042E+12,3.89024E+12,4.03441E+12,4.32565E+12,4.65295E+12,5.01279E+12,5.39859E+12,5.79093E+12,5.97557E+12,6.3965E+12,6.88013E+12,7.22946E+12,7.62344E+12,8.08523E+12,8.64729E+12,9.29029E+12,1.00032E+13,1.06955E+13,1.14178E+13
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34716E+12,1.35372E+12,1.35166E+12,1.34211E+12,1.35573E+12,1.40092E+12,1.47421E+12,1.52781E+12,1.56622E+12,1.60135E+12,1.65718E+12,1.7315E+12,1.84309E+12,1.92445E+12,2.05283E+12,2.18166E+12,2.31709E+12,2.47196E+12,2.60866E+12,2.70063E+12,2.85882E+12,2.9911E+12,3.11263E+12,3.27782E+12,3.44006E+12,3.54645E+12,3.60111E+12,3.70386E+12,3.80396E+12
Trinidad and Tobago,TTO,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13324657195,13739374873,15126087165,15024876282,15560840755,16153695272,17306177021,18608095559,20119922192,21734509257,23234485897,24203021013,26123944527,29896500623,32273287822,34277116215,38804457813,40649303110,42028020596,40182263723,41517610641,41395401723,41931049498,42772187414,42357432290,43110499085,40304347470,39538564868,39815334824
Tunisia,TUN,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46226647876,48031588284,51780803831,52914714832,54596562156,55880493068,59873758276,63131455597,66151514541,70156746972,73461031497,76249747294,77258198710,80891197374,85935405701,88931574399,93595319741,99875210401,1.04108E+11,1.07276E+11,1.11042E+11,1.08913E+11,1.13267E+11,1.16524E+11,1.19987E+11,1.2142E+11,1.22953E+11,1.25197E+11,1.28333E+11
Turkey,TUR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14717E+11,6.19145E+11,6.50323E+11,7.0008E+11,6.674E+11,7.19979E+11,7.73111E+11,8.31695E+11,8.50892E+11,8.22053E+11,8.76638E+11,8.2437E+11,8.77379E+11,9.26585E+11,1.01595E+12,1.10748E+12,1.18622E+12,1.24589E+12,1.25643E+12,1.19732E+12,1.29894E+12,1.4433E+12,1.51243E+12,1.64085E+12,1.72563E+12,1.83065E+12,1.88894E+12,2.0295E+12,2.08158E+12
Tuvalu,TUV,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21190474.15,21955273.32,22567576.6,23495259.95,25911391.95,24614672.58,23147303.05,25462779.7,29409821.19,28949912.95,28668925.14,29137406.24,31435232.9,30387327.93,29976436.22,28843407.88,29460350.58,31331249.26,33832504.63,32332759.98,31450260.6,33814047.79,32517025.85,34005272.8,34463668.19,37614644.81,38756145.15,40342828.6,41351399.31
Tanzania,TZA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37873046190,38657771242,38883657156,39352516608,39969430965,41396304425,43277504340,44803156763,46464687027,48724666098,50927403316,54019108338,57850789021,61711050586,66341733447,71301653241,75959235086,81100562652,85712278720,90228548896,95945902035,1.03307E+11,1.07956E+11,1.15277E+11,1.23038E+11,1.30618E+11,1.39588E+11,1.4906E+11,1.56811E+11
Uganda,UGA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13418410312,14163681634,14647846822,15867469396,16883564338,18829098620,20537296022,21584698501,22643485267,24467179881,25235916001,26544060369,28862069750,30730386182,32822275277,34900767232,38664725767,41917367197,45567846709,48667151708,51410810957,56239143509,58397295674,60491951675,63580856634,66879342376,70076843930,72783929059,77216575550
Ukraine,UKR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42996E+11,4.97326E+11,4.49091E+11,3.85203E+11,2.9686E+11,2.60643E+11,2.34579E+11,2.27541E+11,2.23218E+11,2.22772E+11,2.35915E+11,2.57628E+11,2.71152E+11,2.96955E+11,3.32912E+11,3.42891E+11,3.68401E+11,3.96376E+11,4.05508E+11,3.45661E+11,3.58915E+11,3.78532E+11,3.79435E+11,3.79334E+11,3.54478E+11,3.19835E+11,3.27642E+11,3.35722E+11,3.4692E+11
Upper middle income,UMC,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2624E+13,1.27088E+13,1.27118E+13,1.30837E+13,1.33417E+13,1.37688E+13,1.4409E+13,1.514E+13,1.55191E+13,1.60364E+13,1.70289E+13,1.76116E+13,1.84314E+13,1.94738E+13,2.10545E+13,2.25946E+13,2.4508E+13,2.67475E+13,2.83454E+13,2.88596E+13,3.10617E+13,3.30018E+13,3.47453E+13,3.65029E+13,3.80754E+13,3.94752E+13,4.11987E+13,4.31708E+13,4.51128E+13
Uruguay,URY,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30604531169,31687566920,34200894306,35109798840,37666263597,37121007156,39191601254,42541575183,44463982200,43601731262,42760248091,41116488580,37937358718,38242862166,40156596317,43152331452,44920963140,47859472817,51293937821,53470593086,57643122516,60618737181,62763536432,65674219688,67801270547,68052637836,69202590060,70995863548,72146055911
United States,USA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.18926E+12,9.17931E+12,9.50265E+12,9.76424E+12,1.01576E+13,1.04303E+13,1.08238E+13,1.13051E+13,1.18118E+13,1.23732E+13,1.28839E+13,1.30125E+13,1.32392E+13,1.3618E+13,1.41353E+13,1.46319E+13,1.50496E+13,1.5332E+13,1.5311E+13,1.49226E+13,1.53052E+13,1.55426E+13,1.58922E+13,1.6185E+13,1.65818E+13,1.70595E+13,1.73269E+13,1.7711E+13,1.8217E+13
Uzbekistan,UZB,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63364448169,63052695082,55990793234,54703004987,51858448732,51391722690,52265381978,54983181839,57347458658,59813399382,62107243249,64693288396,67263868573,70110897494,75333458671,80569139474,86572683215,94773718088,1.03331E+11,1.1165E+11,1.21117E+11,1.31147E+11,1.41875E+11,1.53261E+11,1.64265E+11,1.765E+11,1.87256E+11,1.95611E+11,2.05652E+11
St. Vincent and the Grenadines,VCT,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599463888.1,606272257.1,644934862.5,672351193,663962017.9,715534695.2,724744522.5,750152785.6,780830158.1,801997822.9,815144001.9,829076961.6,881488285.2,949272894.2,988727374.3,1013326959,1091235194,1127710386,1145578639,1121532241,1083921367,1079375927,1094297440,1114357766,1127882411,1143014521,1165594270,1175617754,1205677090
"Venezuela, RB",VEN,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87019E+11,3.14945E+11,3.34033E+11,3.34953E+11,3.27083E+11,3.40008E+11,3.39335E+11,3.60954E+11,3.62016E+11,3.40402E+11,3.52952E+11,3.64932E+11,3.32615E+11,3.0682E+11,3.62927E+11,4.00373E+11,4.39898E+11,4.78405E+11,5.03655E+11,4.87526E+11,4.80268E+11,5.00326E+11,5.28474E+11,5.35572E+11,5.14715E+11,,,,
British Virgin Islands,VGB,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99100198964,1.05007E+11,1.14086E+11,1.23296E+11,1.34194E+11,1.46997E+11,1.60727E+11,1.73829E+11,1.8385E+11,1.92626E+11,2.057E+11,2.18439E+11,2.32246E+11,2.48269E+11,2.66979E+11,2.87129E+11,3.07165E+11,3.29064E+11,3.47695E+11,3.66463E+11,3.90002E+11,4.14339E+11,4.36081E+11,4.59725E+11,4.87233E+11,5.19777E+11,5.52059E+11,5.89667E+11,6.3139E+11
Vanuatu,VUT,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373812289.9,385547459.7,395540913.6,398510397.8,434601042.6,438998163.3,449220038.8,471291296.6,491563731.6,493209429.1,522417511.1,504192935.7,478422532.8,498963275,518845738.2,546359361.4,592609554.7,623268288.6,663459877.3,685439081,696605442.9,705126498.6,717499705.3,731628322.6,748682624.3,742684971.4,772396636.9,807159740.2,832988851.8
World,WLD,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74003E+13,4.80628E+13,4.89074E+13,4.98132E+13,5.12781E+13,5.29638E+13,5.49991E+13,5.71785E+13,5.86076E+13,6.06792E+13,6.35571E+13,6.50716E+13,6.68914E+13,6.94156E+13,7.3081E+13,7.65413E+13,8.0611E+13,8.4901E+13,8.73305E+13,8.70208E+13,9.15247E+13,9.51485E+13,9.83156E+13,1.0168E+14,1.05251E+14,1.08829E+14,1.12504E+14,1.16746E+14,1.21059E+14
Samoa,WSM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594321522.1,580652085.3,579490837.2,603249890.2,587914696.3,627150017.7,672172903.6,676497830.6,691346189,706455137.2,755333286.7,807751648.1,842840344.1,880898624,921640202.6,959948104.8,978847639.2,1040736669,1051238604,1000692190,1005487094,1063589611,1067866343,1047215317,1061842380,1077250399,1154483021,1185709434,1194295049
Kosovo,XKX,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7864758873,9986192470,9916194425,10509197289,10783710843,11434316894,11949207815,12819837012,13158898453,13598624827,14048681493,14724783186,15151116985,15670986658,15858736200,16508064944,17177727573,17903986184,18646173004
"Yemen, Rep.",YEM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40115006972,42639642472,46139332974,47985813568,51211395542,54114759714,56622961140,59584971678,63164058954,65548837262,69601011054,72248387038,75091528326,77905506896,81000456165,85529797613,88241442322,91187319301,94513440121,98167546639,1.05729E+11,92285415712,94493796675,99051722974,98864822047,82375689153,71154918891,66926666268,65118659201
